,,V No,Date,Party,City,Total Amt,Remarks
,,2947,08/05/2024,SHREE SHAKTI SURGITECH INDUSTRIES,AHMEDABAD,16800,"FOR BORSAD & KHAMBHAT BRANCH, Rs.1520-LR+80-HAMALI+200-TEMPO FREIGHT EXTRA"
,,2948,08/05/2024,SHREE SHAKTI SURGITECH INDUSTRIES,AHMEDABAD,47200,"FOR BORSAD & KHAMBHAT BRANCH, Rs.1520-LR+80-HAMALI+200-TEMPO FREIGHT EXTRA"
,,2949,08/05/2024,AVI ENTERPRISE,AHMEDABAD,11670,"NOTEPAD RECEIVED, FOR CME"
,,2950,08/05/2024,AVI ENTERPRISE,AHMEDABAD,19560,"BROUCHER RECEIVED, FOR CME"
,,2951,08/05/2024,SURGICAL STEPS,ANAND,11287,
,,2952,09/05/2024,CASH PURCHASE,,200,"CASH PURCHASE FOR CT DEPT, WITH 3 MONTH REPLACEMENT WARRANTY"
,,2953,10/05/2024,CASH PURCHASE,,450,cash
,,2954,11/05/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,6190.2,
,,2955,11/05/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,324968,
,,2956,13/05/2024,G V SALES & SERVICE,BARODA,185850,
,,2957,14/05/2024,SURGICAL STEPS,ANAND,10783,SOME MATERIAL PENDING
,,2958,14/05/2024,SHRADDHA FOOD & BEVERAGES,ANAND,2100,
,,2959,15/05/2024,CASH PURCHASE,,200,CASH PURCHAE-MAIYA MEDICNES-DR CHIRAG MODI-USE FOR MRI-4TH FLOOR
,,2960,15/05/2024,OM ENTERPRISE,SURAT,6384,
,,2961,16/05/2024,CASH PURCHASE,,0,BY MISTAKE COUNTING IN NUMBERS INSTEAD OF PACKET
,,2962,16/05/2024,CASH PURCHASE,,200,"CASH PURCHASE, FOR 4TH FLOOR MRI, WITH 3 MONTH REPLACEMENT WARRANTY"
,,2963,16/05/2024,HARIHAR BOOK DEPO,ANAND,325,"CASH PURCHASE, FOR USG REPORTING, YELLOW AND GREEN"
,,2964,18/05/2024,AMIT CHEM TRADERS,VADODARA,4585,FOR IRIS BRANCH
,,2965,18/05/2024,GALAXY SURGICAL,ANAND,580,EMERG DRUGS
,,2966,18/05/2024,RAJ MOBILE (MI),ANAND,6999,FOR DAKOR BRANCH
,,2967,20/05/2024,VERAIYA ENTERPRISE,AHMEDABAD,5810,
,,2968,20/05/2024,VRAJ PLASTIC,,3890,
,,2969,21/05/2024,CASH PURCHASE,,278,"CASH PURCHASE, FOR HR AND DAKOR BRANCH"
,,2970,21/05/2024,SHUBHAM SALES,ANAND,2695,FOR EW ANAND BRANCH AND OLD SEND TO DAKOR BRANCH
,,2971,24/05/2024,SURGICAL STEPS,ANAND,3843,SPINAL NEEDLE PENDING
,,2972,24/05/2024,PARMATMA PRINTING PRESS,ANAND,13520,
,,2973,24/05/2024,PARMATMA PRINTING PRESS,ANAND,19000,
,,2974,24/05/2024,SIDDHIVINAYAK COMPUTER,NADIAD,62060,
,,2975,24/05/2024,SGE MEDTECH,SURAT,7840,1 PENDING
,,2976,25/05/2024,ONE TOUCH SOLUTION,ANAND,49875,
,,2977,25/05/2024,G V SALES & SERVICE,BARODA,62160,
,,2978,25/05/2024,AMIT CHEM TRADERS,VADODARA,37288,
,,2979,27/05/2024,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3564,
,,2980,27/05/2024,MANAV ENTERPRISE,ANAND,6431,
,,2981,27/05/2024,SAHAJANAND STATIONARY MART,,1940,
,,2982,27/05/2024,SHREE GANESH ENTERPRISE,SURAT,14560,
,,2983,27/05/2024,Inside Solution,Anand,7965,
,,2984,28/05/2024,WHITE HOUSE,,4692,
,,2985,29/05/2024,SIDDHIVINAYAK COMPUTER,NADIAD,1280,
,,2986,29/05/2024,AVI ENTERPRISE,AHMEDABAD,14982,
,,2987,29/05/2024,AVI ENTERPRISE,AHMEDABAD,3500,
,,2988,29/05/2024,AVI ENTERPRISE,AHMEDABAD,5500,
,,2989,29/05/2024,AVI ENTERPRISE,AHMEDABAD,4500,
,,2990,29/05/2024,AVI ENTERPRISE,AHMEDABAD,4500,
,,2991,29/05/2024,CASH PURCHASE,,180,FOR HR DEPT
,,2992,30/05/2024,CASH PURCHASE,,450,CASH PURCHASE
,,2993,30/05/2024,PARMATMA PRINTING PRESS,ANAND,480,CASH PURCHASE
,,2994,31/05/2024,UNITY PHARMA,AHMEDABAD,359990,
,,2995,31/05/2024,GALAXY SURGICAL,ANAND,1030,
,,2996,31/05/2024,AARTI ELECTRICALS,ANAND,5700,
,,2997,31/05/2024,SURGICAL STEPS,ANAND,1266,
,,2998,01/06/2024,CASH PURCHASE,,159,"CASH PURCHASE, FOR CT DEPT."
,,2999,03/06/2024,AMIT PAPER MART,,1640,
,,3000,05/06/2024,AMIT PAPER MART,,470,"FOR SAMPLE PURPOSE, REQ BY IT DEPT."
,,3001,05/06/2024,AMIT CHEM TRADERS,VADODARA,5018,
,,3002,06/06/2024,AVI ENTERPRISE,AHMEDABAD,3720,
,,3003,06/06/2024,G V SALES & SERVICE,BARODA,39376,
,,3004,07/06/2024,OM ENTERPRISE,SURAT,44730,MRI CONTRAST
,,3005,07/06/2024,GALAXY SURGICAL,ANAND,8030,
,,3006,07/06/2024,MANISH MARKETING,AHMEDABAD,28224,
,,3007,07/06/2024,Inside Solution,Anand,67900.37,FOR HETAL MA'AM
,,3008,08/06/2024,BHAVNA CLEANING,ANAND,5560,
,,3009,10/06/2024,CASH PURCHASE,,84,
,,3010,10/06/2024,AVI ENTERPRISE,AHMEDABAD,22000,
,,3011,12/06/2024,KHODIYAR CORPORATION CO.,Anand,3675,
,,3012,21/06/2024,CASH PURCHASE,,310,cash purchase
,,3013,24/06/2024,G V SALES & SERVICE,BARODA,234150,
,,3014,24/06/2024,ONE TOUCH SOLUTION,ANAND,20832,
,,3015,24/06/2024,ARVIND GOHIL,ANAND,550,
,,3016,24/06/2024,SURGICAL STEPS,ANAND,6804,"NIPRO SYRINGE  24Gx1"" (0.6x25MM) 2.5 ML SIZE NOT AVAILABAL"
,,3017,24/06/2024,CASH PURCHASE,,800,CASH PURCHASE-PATANJALI STORE
,,3018,24/06/2024,HARIHAR BOOK DEPO,ANAND,840,"CASH PURCHASE, FOR USG REPORTING"
,,3019,26/06/2024,GALAXY SURGICAL,ANAND,6703.2,INVOICE COPY 1 AND 2 INCLUDIN.  ROMSONS 86 RECEVID.
,,3020,26/06/2024,AMIT PAPER MART,,13300,
,,3021,26/06/2024,AVI ENTERPRISE,AHMEDABAD,40000,
,,3022,26/06/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,98112,
,,3023,26/06/2024,SIDDHIVINAYAK COMPUTER,NADIAD,48400,
,,3024,26/06/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1500,
,,3025,26/06/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1350,
,,3026,01/07/2024,SIDDHIVINAYAK COMPUTER,NADIAD,39600,
,,3027,01/07/2024,ANANYA INFO SOLUTIONS,ANAND,13750,
,,3028,01/07/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,11988,
,,3029,01/07/2024,SAG POWER ELECTRONICS Pvt Ltd,Vadodara,30690,
,,3030,01/07/2024,VRAJ PLASTIC,,6010,
,,3031,02/07/2024,SGE MEDTECH,SURAT,27440,BIOPSY NEEDLE 18X20 1 NOT RECEIVED
,,3032,02/07/2024,PARAMOUNT,ANAND,212,
,,3033,03/07/2024,MERLIN POWER SOLUTION,,13780,
,,3034,03/07/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1210,
,,3035,03/07/2024,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3564,
,,3036,03/07/2024,SURGICAL STEPS,ANAND,4735,
,,3037,05/07/2024,CASH PURCHASE,,98,cash
,,3038,06/07/2024,SIDDHIVINAYAK COMPUTER,NADIAD,2355,
,,3039,06/07/2024,PARMATMA PRINTING PRESS,ANAND,2200,
,,3040,06/07/2024,JAGDISH TRADERS,ANAND,2400,
,,3041,08/07/2024,SIDDHIVINAYAK COMPUTER,NADIAD,2400,
,,3042,10/07/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,62955,
,,3043,10/07/2024,GALAXY SURGICAL,ANAND,4045,15 MIDAZOLAM PENDING
,,3044,10/07/2024,WHITE HOUSE,,3120,
,,3045,10/07/2024,CASH PURCHASE,,200,"for mri-3rd floor, cash purchase"
,,3046,12/07/2024,BHAVNA CLEANING,ANAND,7040,
,,3047,17/07/2024,CASH PURCHASE,,360,FOR USG
,,3048,19/07/2024,GALAXY SURGICAL,ANAND,672,"ALL RECEIVED, PO CLOSED"
,,3049,19/07/2024,SAHAJANAND STATIONARY MART,,2965,
,,3050,19/07/2024,GALAXY SURGICAL,ANAND,8910,
,,3051,19/07/2024,BHAVNA CLEANING,ANAND,3470,
,,3052,19/07/2024,GALAXY SURGICAL,ANAND,8916,
,,3053,19/07/2024,UNITY PHARMA,AHMEDABAD,220499,
,,3054,20/07/2024,CASH PURCHASE,,548,CASH PURCHASE
,,3055,22/07/2024,NEW GAYATRI ENTERPRISE,,838,
,,3056,24/07/2024,CASH PURCHASE,,870,cash from patanjali store
,,3057,24/07/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1512,FREE 10 VIAL AS RATE DIFF
,,3058,24/07/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,10502,"ALL RECEIVED, PO CLOSED"
,,3059,24/07/2024,SURGICAL STEPS,ANAND,1658,"all received, po closed"
,,3060,24/07/2024,AVI ENTERPRISE,AHMEDABAD,32160,
,,3061,24/07/2024,MAYUR K. PATEL,KHAMBHAT,3900,
,,3062,25/07/2024,GALAXY SURGICAL,ANAND,784,"FOR HIMALAYA HOME, 2 YEAR WARRANTY"
,,3063,25/07/2024,ARVIND GOHIL,ANAND,1100,FOR CIVIL HOSPITAL
,,3064,25/07/2024,HI-CARE HEALTH TECHNOLOGIES LLP,AHMEDABAD,10080,FOR MRI DEP USE
,,3065,25/07/2024,D MART AVENUE SUPERMARTS LTD,,2174,CASH PURCHASE
,,3066,26/07/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1840,
,,3067,26/07/2024,ONE TOUCH SOLUTION,ANAND,45675,
,,3068,26/07/2024,SGE MEDTECH,SURAT,57750,
,,3069,27/07/2024,G V SALES & SERVICE,BARODA,29960,
,,3070,29/07/2024,CASH PURCHASE,,105,"cash purchase, bags for rainy season"
,,3071,29/07/2024,SHREE VERAI PLASTIC,,5550,"BY CHEQUE, DURING NABH INSPECTION 7 SPARE PURPOSE"
,,3072,29/07/2024,CASH PURCHASE,,50,for ritesh sir
,,3073,30/07/2024,CASH PURCHASE,,250,"CASH PURCHASE, FOR X RAY DEPT."
,,3074,30/07/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,324968,
,,3075,30/07/2024,HARIHAR BOOK DEPO,ANAND,940,
,,3076,30/07/2024,SHREEJI SAHAJANAND MEDICARE PVT.LTD.,VADODARA,4200,
,,3077,30/07/2024,CASH PURCHASE,,60,cash purchase
,,3078,30/07/2024,SAHAJANAND STATIONARY MART,,365,"cash, for new id card heavy material for HR req."
,,3079,31/07/2024,SHRADDHA FOOD & BEVERAGES,ANAND,2100,
,,3080,06/08/2024,MANISH MARKETING,AHMEDABAD,28079,610 FREIGHT EXTRA
,,3081,06/08/2024,CASH PURCHASE,,0,SAMPLE
,,3082,10/08/2024,SURGICAL STEPS,ANAND,11483.5,
,,3083,10/08/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,9713,
,,3084,10/08/2024,SIDDHIVINAYAK COMPUTER,NADIAD,4625,FOR CBCT PC DAKOR 
,,3085,10/08/2024,SIDDHIVINAYAK COMPUTER,NADIAD,805,FOR JATAN PC RECEPTION ANAND
,,3086,10/08/2024,GALAXY SURGICAL,ANAND,1711,HOME HIMALAYA 
,,3087,10/08/2024,OM ENTERPRISE,SURAT,44730,10ML PER BOTTAL 
,,3088,10/08/2024,OM ENTERPRISE,SURAT,44744,"INV-COPY-1,2"
,,3089,10/08/2024,BALAJI PRINTERS,ANAND,3000,
,,3090,10/08/2024,SGE MEDTECH,SURAT,2957,
,,3091,10/08/2024,VIHAAN ENTERPRISE,Vadodara,87360,ACCURATE PAPER / 230GSM 
,,3092,13/08/2024,NEW GAYATRI ENTERPRISE,,838,
,,3093,13/08/2024,SHAKTI INFOTECH,ANAND,8900.37,
,,3094,13/08/2024,RUTVI SYSTEM,ANAND,1898.16,1509/30/07/2024
,,3095,13/08/2024,SAHAJANAND STATIONARY MART,,1690,
,,3096,14/08/2024,CASH PURCHASE,,150,CASH FOR RECEPTION
,,3097,14/08/2024,SURGICAL STEPS,ANAND,3970,TREGARD 100 NOS RECEVID 
,,3098,14/08/2024,AMAZON.IN,,5499,GENERAL USE
,,3099,14/08/2024,G V SALES & SERVICE,BARODA,294070,6564/10.08.2024
,,3100,15/08/2024,AMAZON.IN,,1798,"CASH SPRAY. FOR 3 NO BORSAD, 1 NO SPARE ANAND"
,,3101,16/08/2024,CASH PURCHASE,,450,CASH PURCHASE
,,3102,17/08/2024,VEDICS MEDICARE,AHMEDABAD,30453,NEEDLE 18*20 = ONE NOT RECEIVED 
,,3103,17/08/2024,AMIT PAPER MART,,14700,FOR ACCURATE 230GSM USG PAPER 
,,3104,20/08/2024,UNITY PHARMA,AHMEDABAD,220499,
,,3105,20/08/2024,BHAVNA CLEANING,ANAND,8780,
,,3106,20/08/2024,SGE MEDTECH,SURAT,13440,
,,3107,20/08/2024,VIHAAN ENTERPRISE,Vadodara,87360,
,,3108,23/08/2024,CASH PURCHASE,,210,"cash, for monsoon bags"
,,3109,26/08/2024,VEDICS MEDICARE,AHMEDABAD,1915,
,,3110,26/08/2024,SIDDHIVINAYAK COMPUTER,NADIAD,1550,FOR STORE DEPARTMENT ANAND
,,3111,30/08/2024,VRAJ PLASTIC,,5506.2,
,,3112,30/08/2024,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3564,
,,3113,30/08/2024,AMAZON.IN,,501.96,
,,3114,30/08/2024,SIDDHIVINAYAK COMPUTER,NADIAD,850,
,,3115,04/09/2024,AMAZON.IN,,1990,
,,3116,04/09/2024,PRAMUKH ENGINEERING,ANAND,5712,
,,3117,04/09/2024,SHAKTI INFOTECH,ANAND,1100.2,IT DEPT
,,3118,04/09/2024,GALAXY SURGICAL,ANAND,1313,
,,3119,07/09/2024,UNITY PHARMA,AHMEDABAD,220500,
,,3120,07/09/2024,SIDDHIVINAYAK COMPUTER,NADIAD,8770.16,
,,3121,07/09/2024,BALAJI PRINTERS,ANAND,1500,
,,3122,07/09/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1500,395/ 28/08/2024
,,3123,07/09/2024,GALAXY SURGICAL,ANAND,13556,
,,3124,07/09/2024,SIDDHIVINAYAK COMPUTER,NADIAD,45114,
,,3125,09/09/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1500,
,,3126,09/09/2024,PARAMOUNT,ANAND,319,
,,3127,09/09/2024,CASH PURCHASE,,760,"CASH PURCHASE, FILE FOR JATAN REQ."
,,3128,09/09/2024,AMAZON.IN,,778,
,,3129,09/09/2024,SHAKTI INFOTECH,ANAND,2750.51,
,,3130,09/09/2024,SIDDHIVINAYAK COMPUTER,NADIAD,450,
,,3131,09/09/2024,SHAKTI INFOTECH,ANAND,2600.39,
,,3132,09/09/2024,ARVIND GOHIL,ANAND,720,
,,3133,11/09/2024,WHITE HOUSE,,4480,5 LTR HAND WASH NOT RECEIVED
,,3134,12/09/2024,CASH PURCHASE,,50,for ritesh sir
,,3135,12/09/2024,SURGICAL STEPS,ANAND,4606,
,,3136,12/09/2024,ARVIND GOHIL,ANAND,2890,17 QTY RECEIVED + 33 PENDING
,,3137,12/09/2024,BHAVNA CLEANING,ANAND,1260,FOR BORSAD BRANCH
,,3138,12/09/2024,VIHAAN ENTERPRISE,Vadodara,145600,
,,3139,13/09/2024,MANISH MARKETING,AHMEDABAD,28078.4,
,,3140,13/09/2024,CASH PURCHASE,,30.74,
,,3141,14/09/2024,VIHAAN ENTERPRISE,Vadodara,40096,
,,3142,14/09/2024,G V SALES & SERVICE,BARODA,19688,
,,3143,14/09/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,32704,
,,3144,16/09/2024,CASH PURCHASE,,0,SAMPLE
,,3145,18/09/2024,AVI ENTERPRISE,AHMEDABAD,58000,
,,3146,18/09/2024,AVI ENTERPRISE,AHMEDABAD,3490,
,,3147,18/09/2024,NEW GAYATRI ENTERPRISE,,4234,
,,3148,18/09/2024,BALAJI PRINTERS,ANAND,6000,
,,3149,18/09/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1170,
,,3150,18/09/2024,SHAKTI INFOTECH,ANAND,1100.2,1-NOS CANTEEN AEA AND 1-NOS KHAMBHAT 
,,3151,18/09/2024,AVI ENTERPRISE,AHMEDABAD,9060,
,,3152,18/09/2024,AVI ENTERPRISE,AHMEDABAD,9060,
,,3153,18/09/2024,ONE TOUCH SOLUTION,ANAND,45675,
,,3154,19/09/2024,SAHAJANAND STATIONARY MART,,470,cash purchase
,,3155,19/09/2024,SURGICAL STEPS,ANAND,575,"BACT BLUE NOT AVAILABLE, PO CLOSED"
,,3156,21/09/2024,CASH PURCHASE,,450,CASH PURCHASE
,,3157,21/09/2024,SHAH FILE AND COMPANY,AHMEDABAD,15000,
,,3158,23/09/2024,VEDICS MEDICARE,AHMEDABAD,28728,BIOPSY NEEDLE -18X20- 5 NOS IS PENDING 
,,3159,23/09/2024,SAHAJANAND STATIONARY MART,,1000,"CASH PURCHASE, FOR USG DEPT. GREEN-YELLOW"
,,3160,24/09/2024,SHAKTI INFOTECH,ANAND,3250,
,,3161,24/09/2024,SIDDHIVINAYAK COMPUTER,NADIAD,3797,
,,3162,24/09/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,62955,
,,3163,24/09/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,324968,
,,3164,25/09/2024,D MART AVENUE SUPERMARTS LTD,,1321,
,,3165,25/09/2024,OM ENTERPRISE,SURAT,44730,10 QTY IS PENDING  
,,3166,27/09/2024,TRINITY SYSTEM (RONALD),ANAND,47830,"FARM HOUSE AND AHD HOME, PO-2256 & SPO-1183"
,,3167,27/09/2024,JAGDISH TRADERS,ANAND,2400,"FOR HIMALAYA HOME AND SPARE PURPOSE, CASH PURCHASE"
,,3168,27/09/2024,SHAKTI INFOTECH,ANAND,1400,FOR IT & DAHOD RECEPTION
,,3169,27/09/2024,SAI INFOTECH,,45700,1 MONTH WARRANTY
,,3170,27/09/2024,Inside Solution,Anand,3800,FOR JIGAR SIR AIO PC
,,3171,30/09/2024,AVI ENTERPRISE,AHMEDABAD,130500,
,,3172,30/09/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,11738,SONO JELL 100 NOS PENDING
,,3173,30/09/2024,AVI ENTERPRISE,AHMEDABAD,28165.2,60- FILE IS NOT DELIVERED
,,3174,30/09/2024,AMAZON.IN,,2153,
,,3175,30/09/2024,GALAXY SURGICAL,ANAND,2220,
,,3176,30/09/2024,VRAJ PLASTIC,,7210,
,,3177,30/09/2024,S.D.REFRIGERATION,,51298,
,,3178,02/10/2024,G V SALES & SERVICE,BARODA,205538,lekpam 20 bot pending
,,3179,05/10/2024,UNITY PHARMA,AHMEDABAD,220499,
,,3180,05/10/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,9563,
,,3182,05/10/2024,WHITE HOUSE,,5588,
,,3181,07/10/2024,SAHAJANAND STATIONARY MART,,2325,
,,3183,08/10/2024,BHAVNA CLEANING,ANAND,9818,
,,3184,09/10/2024,GANDHI ENTERPRISE,VADODARA,190120,B TYPE GIFT SET WITH FREIGHT EXTRA Rs.4500
,,3185,09/10/2024,CASH PURCHASE,,339.5,CASH
,,3186,12/10/2024,SHRADDHA FOOD & BEVERAGES,ANAND,1500,
,,3187,16/10/2024,ARVIND GOHIL,ANAND,5610,"17+33 RECEIVED, PO CLOSED"
,,3188,16/10/2024,PRAMUKH ENGINEERING,ANAND,3540,M SIZE
,,3189,18/10/2024,AMAZON.IN,,1830,
,,3190,18/10/2024,RUTVI SYSTEM,ANAND,2655,
,,3191,18/10/2024,AVI ENTERPRISE,AHMEDABAD,15480,
,,3192,18/10/2024,ONE TOUCH SOLUTION,ANAND,75600,
,,3193,18/10/2024,RELIANCE RETAIL LTD.,ANAND,8955,
,,3194,18/10/2024,NEW GAYATRI ENTERPRISE,,1006,
,,3195,18/10/2024,AVI ENTERPRISE,AHMEDABAD,15130,DIWALI DR. ISSUE GIFT PACKING WRAPPER
,,3196,18/10/2024,AVI ENTERPRISE,AHMEDABAD,82500,
,,3197,18/10/2024,G V SALES & SERVICE,BARODA,128276,CONTRA 50ML -- 40 BOT PENDING
,,3198,21/10/2024,MANISH MARKETING,AHMEDABAD,9500,FREIGHT EXTRA Rs.200+20
,,3199,22/10/2024,SAHAJANAND STATIONARY MART,,740,CASH PURCHASE
,,3200,22/10/2024,HARIHAR BOOK DEPO,ANAND,490,CASH PURCHASE
,,3201,22/10/2024,CASH PURCHASE,,990,CASH
,,3202,22/10/2024,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3565,
,,3203,23/10/2024,SURGICAL STEPS,ANAND,5527,
,,3204,23/10/2024,SURGICAL STEPS,ANAND,1960,
,,3205,23/10/2024,JAY AMBE INFOTECH KHAMBHAT,KHAMBHAT,48000,
,,3206,23/10/2024,SHAKTI INFOTECH,ANAND,1550,
,,3207,23/10/2024,G.S. DECOR FURNITURE,ANAND,10800,
,,3208,28/10/2024,BALAJI PRINTERS,ANAND,3000,SPO-1210-10/24-25
,,3209,28/10/2024,BALAJI PRINTERS,ANAND,18000,
,,3210,28/10/2024,GALAXY SURGICAL,ANAND,5738,
,,3211,28/10/2024,RELIANCE RETAIL LTD.,ANAND,5518,FOR DOCTORS EXTRA REQ. BY Dr. RITESH SIR(RAMESH SIR)
,,3212,28/10/2024,NEW GAYATRI ENTERPRISE,,4234,TOPMOST GEL
,,3213,28/10/2024,AMIT PAPER MART,,12070,
,,3214,01/11/2024,ARVIND GOHIL,ANAND,2500,FOR CIVIL PATIENTS
,,3215,01/11/2024,GALAXY SURGICAL,ANAND,7840,L SIZE- ANSELL GLOVES
,,3216,01/11/2024,GALAXY SURGICAL,ANAND,0,"20 NOS INWARD ONLY AS PER PO, SO REMAINING 1980 QTY INWARD ONLINE DONE"
,,3217,01/11/2024,AVI ENTERPRISE,AHMEDABAD,37360,NON WOOVEN BAGS
,,3218,06/11/2024,N K MOBILE SALES & SERVICES,ANAND,108000,FOR Dr. RITESH SIR
,,3219,11/11/2024,CASH PURCHASE,,210,"for Dr. Ritesh sir, cash purchase"
,,3220,11/11/2024,G V SALES & SERVICE,BARODA,19320,
,,3221,11/11/2024,UNITY PHARMA,AHMEDABAD,220499,
,,3222,11/11/2024,SHRADDHA FOOD & BEVERAGES,ANAND,2100,
,,3223,13/11/2024,OM ENTERPRISE,SURAT,22364,"10ML -- 20 BOTTLE RECEIVED, ALL RECEIVED, PO CLOSED"
,,3224,15/11/2024,CASH PURCHASE,,450,
,,3225,16/11/2024,CASH PURCHASE,,250,cash
,,3226,18/11/2024,PRIME SURGICAL & LINEN,ANAND,2164,
,,3227,18/11/2024,HARIHAR BOOK DEPO,ANAND,940,CASH FOR USG DEPT. REPORTING
,,3228,18/11/2024,CASH PURCHASE,,540,"CASH, FOR DR USE"
,,3229,19/11/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,15753,
,,3230,19/11/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,4122,
,,3231,19/11/2024,BALAJI PRINTERS,ANAND,3000,
,,3232,19/11/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1841,
,,3233,21/11/2024,VIHAAN ENTERPRISE,Vadodara,8736,
,,3234,21/11/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,324968,"5+45 ALL RECEIVED, PO CLOSED"
,,3235,21/11/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,98112,
,,3236,21/11/2024,VIHAAN ENTERPRISE,Vadodara,72800,WITHBLACK INK 1LTR- QTY.2NOS
,,3237,21/11/2024,ARVIND GOHIL,ANAND,800,
,,3238,21/11/2024,GALAXY SURGICAL,ANAND,1647,EMERGENCY DRUGS
,,3239,21/11/2024,SHREE GANESH ENTERPRISE,SURAT,2800,
,,3240,21/11/2024,SURGICAL STEPS,ANAND,4248,
,,3241,21/11/2024,RAJ MOBILE (MI),ANAND,20000,FOR DAKOR AND KHAMBHAT
,,3242,21/11/2024,PHONE WALE,DAHOD,17500,AMBULANCE AND X-RAY CT DPT.
,,3245,21/11/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,32704,10*12 PENDING
,,3246,22/11/2024,G V SALES & SERVICE,BARODA,13126,"all received, po closed"
,,3247,22/11/2024,AMIT CHEM TRADERS,VADODARA,4644,
,,3248,22/11/2024,G V SALES & SERVICE,BARODA,234150,
,,3249,26/11/2024,PRAMUKH ENGINEERING,ANAND,3360,
,,3250,27/11/2024,SAHAJANAND STATIONARY MART,,2165,CASH
,,3251,27/11/2024,SHAKTI INFOTECH,ANAND,2600,FOR 4TH FLOOR
,,3252,27/11/2024,SHAKTI INFOTECH,ANAND,2600,DAKOR REPORTING
,,3253,27/11/2024,VEDICS MEDICARE,AHMEDABAD,19152,
,,3254,27/11/2024,VEDICS MEDICARE,AHMEDABAD,9576,"ALL RECEIVED, PO CLOSED"
,,3255,30/11/2024,VRAJ PLASTIC,,5280,
,,3256,30/11/2024,GALAXY SURGICAL,ANAND,1310,
,,3257,30/11/2024,AMAZON.IN,,3178,FOR DR. SHAILESH SHAH PARKING
,,3258,02/12/2024,SHAH FILE AND COMPANY,AHMEDABAD,31920,"2280 QTY RECEIVED, 7720 PENDING"
,,3259,02/12/2024,SHAH FILE AND COMPANY,AHMEDABAD,14000,2280+1000 RECEIVED = 6620 PENDING
,,3260,03/12/2024,MANISH MARKETING,AHMEDABAD,28079,
,,3261,03/12/2024,SGE MEDTECH,SURAT,57750,
,,3262,03/12/2024,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1512,
,,3263,04/12/2024,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3564,
,,3264,06/12/2024,CASH PURCHASE,,100,"cash, for dr ritesh sir sign purpose"
,,3265,06/12/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,98112,
,,3266,06/12/2024,CASH PURCHASE,,180,"cash, opg bag"
,,3267,06/12/2024,CASH PURCHASE,,8736,
,,3268,11/12/2024,AMAZON.IN,,946.02,
,,3269,11/12/2024,GALAXY SURGICAL,ANAND,6267,
,,3270,11/12/2024,ONE TOUCH SOLUTION,ANAND,45675,
,,3271,11/12/2024,SHAKTI INFOTECH,ANAND,3100,
,,3272,11/12/2024,SHAKTI INFOTECH,ANAND,3150,
,,3273,11/12/2024,Inside Solution,Anand,600,
,,3274,11/12/2024,G V SALES & SERVICE,BARODA,32812,
,,3275,11/12/2024,AMAZON.IN,,1685,
,,3276,13/12/2024,SIDDHIVINAYAK COMPUTER,NADIAD,62220,
,,3277,13/12/2024,ARVIND GOHIL,ANAND,845,FOR OXYGEN SUPPLY BOOK
,,3278,13/12/2024,SHREE GANESH ENTERPRISE,SURAT,1400,FOR BALASINOR BRANCH
,,3279,13/12/2024,SURGICAL STEPS,ANAND,5851,3 LINE PENDING
,,3280,14/12/2024,FUJI FILM INDIA PVT LTD,AHMEDABAD,387924,
,,3281,16/12/2024,VIHAAN ENTERPRISE,Vadodara,29120,
